,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0.19321763829713534,0.018766527339418238,0.0,0.0002889013722815183,0.0001743402805293605,0.0,0.0016848337993281121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002241479504192397,0.3230409633497568,0.058106986351614834,0.0,0.0,0.0,0.0,0.038978474310729594,0.0,0.001454356937983489,0.0006877858405201495,0.0,0.0,0.0,0.0,0.0,0.0,0.0005287529441925302,0.0,0.0,0.0,0.0,0.0,1.312994178183814e-06,0.0,0.0,0.0,0.0,6.748450387079867e-06,0.0,1.3032032736466234e-05,5.6461766914533825e-06,0.0014921760856759993,0.00012112453690748173,0.002345963038989543,0.0,0.0006395121620355866,0.0,0.0,0.0,0.0,0.0,0.0036716846356687474,0.0002697950487956907,0.004897537712831973,9.200909674843325e-05,1.9222181806352782e-05,-0.00045359188070533536,0.0,0.002104197043646809,0.0
113FF,0.05739225961609833,0.12029770536552077,0.0,0.0010673300698178317,0.0,0.0,0.0,0.1452523694619269,1.0071203408095234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002038611918272961,0.002988639338923196,0.009378551001591741,0.0,0.004157355921633841,0.020905281833549994,0.000541640086180956,0.0,0.0008047575148483429,0.014199598124581379,0.0,5.24027307062971e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.1363755320910308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023401449644173394,2.2971894930729296e-05,1.5115741230602724e-06,0.0,0.00023577973650806982,0.0,0.0,0.0,0.0,0.0,0.0014519843786508228,0.0020560243373740567,0.00501480499428322,0.0001492977796295332,0.0,0.0002240959886818026,0.00010109894553799804,0.0017292729914471093,0.0
211,0.0,0.0,0.09273722064111899,0.00017655083861648342,3.169823282352009e-05,0.06939440485810663,0.0,2.4876240702505037e-05,0.0,2.600113662111515e-05,2.914780560745484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.116228398189924e-06,0.0,0.0,2.2316820745716566e-05,0.0,0.6847853092087497,0.010134403320789695,9.238515370579948e-06,2.1147691246124687e-05,1.834095574720399e-05,0.0,0.0,0.0,0.0,0.0,0.001920860545524395,0.0,4.591874219381383e-05,1.6878605692140984e-05,7.593014426727411e-06,2.7280365775144315e-06,3.611053434563198e-05,0.0,0.0,0.0,0.0,0.0,0.000555622415202909,0.0,0.0,0.0,1.5126412317526529e-05,8.144580929985841e-05,1.5115741230602724e-06,7.180039490217197e-05,0.0010206355717335624,1.0353705591231102e-05,7.330355141609775e-05,3.828117523207963e-05,2.9467406102110457e-05,1.3815207780725021e-05,8.344737808338062e-05,9.303277544678991e-05,8.795046108843582e-05,4.166449664079996e-05,0.0,0.0006533883043493521,0.02690242940766128,0.0,0.07543314945623959
212,0.007019393021679211,4.265119849867781e-05,0.0005929137158867783,0.07581253510954176,0.0008241540534115223,0.033346404407479546,0.01298121670663343,0.00016169556456628275,0.11159900496510328,0.06547457646005668,0.002337654009717878,0.0006229128095098023,3.10513419825435e-05,0.0010668360574299838,0.00018192409894348546,0.000477965448943662,0.0002890569137849721,0.0010792308723889317,0.0020315356847056616,0.0028763923476380765,0.0,0.01377505760529355,0.0,0.0049509406787289585,0.01203232127834283,0.0009423285677991547,1.9335031996456856e-05,5.24027307062971e-06,0.0,0.001832172957127153,0.0,2.0149441692553104e-05,1.961091935989959e-05,0.0,1.6022816490682733e-05,3.673499375505106e-05,0.00023292475855154557,0.00025056947608200457,0.00039420128545083533,0.001805526717281599,0.0,0.0,0.0,0.0,1.7374554270288992e-06,0.0,0.0,0.0,0.0,0.0009921146902377694,0.000135743015499764,0.0006892778001154843,0.0010889726560162748,0.0010529341657757637,0.0,0.00012405216393493465,0.00016748014164034836,8.840221830633137e-05,0.0015196728558797524,0.005190426916786274,0.000451208960916931,0.0009169649924590623,0.0019547593007308646,0.0,0.009771125096860766,0.0,0.001075467075761879,0.02623849093509373
213,0.0,0.0,0.034317294327884044,0.016355027686381512,0.01065853078690863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2922191514616565e-05,4.176708169223508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.011156307061949793,0.002495095112172652,0.013821783925695502,0.032581654762860124,0.0019335922022347253,0.054424053087337165,0.0038029637081964563,0.02631906266325033,0.037908009628070456,0.03839624989320962,0.01287750051737355,0.0054653183405800505,0.004426227657148019,0.008306662431897583,0.005838989430983997,0.004666180677816901,0.009934429721136145,0.006603104864202103,0.009356226433627943,0.026929982046678635,0.00327391778828665,0.0374866796476174,0.016189020353630793,0.008552825036756985,0.0195799140584463,0.025165715869459777,0.009645159867482524,0.017317792430163535,0.0005629074682469014,0.001200389178807445,0.0018991643676782215,0.004003022416253883,0.001392375274552871,0.03281927446353109,0.004406274534937751,0.1166887076629197,0.00357488868559546,0.002832194381169324,0.00550108575855785,0.005497828854122469,0.003247034602648572,0.00255187879725208,0.0004783424806941225,0.01792612933762014,0.00016042505109566834,0.06217122393270445,0.0064497548691295845,0.0019808689759428675,0.0008779804755210009,0.003857235140969265,0.016748599758586266,0.0033239514966095394,0.006186800694070484,0.022537958922648097,0.003868834655923355,0.012847857069352209,0.011661403005072256,0.0072371949386783275,0.0043379752431476565,0.019568410160552756,0.027779586748411467,0.030751715848347346,0.009022099543426558,0.003380146739178651,0.0036665343690347944,0.013243961865477744,0.008766032497184217,0.008909163375970044
23,0.0041171201931879476,0.0008530239699735563,0.003902199571999029,0.02341706123104085,0.020160076075758777,0.01626373816833088,0.00020642003501702036,0.0028732058011393317,0.00388748451552476,0.0035510123728265835,0.0020607498564470575,0.0013422287919199309,0.0006887752221582376,0.0012785745115763928,0.000948327749811786,0.000711790272887324,0.001825622613378771,0.0011941785392705932,0.001163109990913901,0.001621590316789251,0.0004677025411838071,0.0037827011163989576,0.0029970751435346226,0.00894289915083866,0.0021888396882729574,0.002674550199782895,0.001343180504003862,0.002684329880430069,0.0017961865577696583,0.02671181814735725,0.0011994722322178242,0.0010511292082948534,0.004039849388139316,0.02845617693869711,0.008540161189533896,0.008412313569906692,0.00038820793091924263,0.0002885345482156416,0.003168614484783012,0.0006138790838757436,0.004613861542137923,0.0028110376595446747,0.0005209174658867931,0.0037012084360262326,0.03720181645173378,0.0545342275779924,0.0008639858547432154,0.0004170250475669195,9.59850037547075e-05,0.0006548846744529132,0.0010546188127289358,0.0005592824255323008,0.00045473583438042245,0.002306119614613176,0.0004682175750701176,0.0011404340979927513,0.0012872045171786774,0.0015028377112076333,0.0011052166224580018,0.0031960345805934777,0.0037678274055949913,0.0025749940552003154,0.006053504157769561,0.009500193700447433,0.0052001069180861665,0.006450112725324275,0.013947688336420893,0.14183656039307496
321,0.0007051558023188492,0.0011729079587136399,0.0,0.0005216274777305192,0.0015769870829701244,0.0,0.03528666814817983,0.23369984327968357,0.002467444834983332,0.001196052284571297,0.00039932493682213137,0.0024842356093545685,0.0011150254621004256,0.002109240754766151,0.006926663299135474,0.0012035101232394365,0.0950692975916995,0.006162472141155735,0.000411888278932082,0.000868709098279956,0.0,0.028292149500382176,2.4072892719153597e-05,0.0,0.00032996317510213745,0.005168949349839481,0.0016313933247010472,0.001011372702631534,0.0,0.02149328413843646,0.0,0.00024179330031063722,0.0,0.0004390538389770046,0.0005340938830227577,0.0013040922783043127,0.00041858942116509637,0.0008048595292331056,0.0011157669602034025,0.0049020050374195415,0.0001247344469274623,1.0449954124701392e-05,0.0,0.0,5.2123662810866975e-06,0.007146608959917579,0.0010481688857931256,6.190215549821461e-05,7.340029698889398e-05,0.0005703547232667356,6.265062253835262e-06,0.0007421828944225938,0.0002752348471249925,0.00010658536033926443,0.00028760293308975285,0.00042572447168579843,2.8710881424059718e-05,0.008516080363509922,2.7630415561450043e-05,0.0010931606528922862,0.0020699792536910755,0.0009772273454270646,0.0005416384563303995,3.2529846133827784e-05,0.0001889966169605564,3.032968366139941e-05,0.0016681552349926377,0.0006397181221091272
327,1.4845385311975773e-05,0.001599419943700418,0.0022778917642905993,0.0036834924965893586,0.005800776606704176,9.965791337994146e-05,0.05661487879331683,0.00819672131147541,0.13241618240963612,0.013483446562092572,0.004407148207847172,0.0064812594703758,0.001092442667931303,0.017126383425765314,0.01567450295046052,0.0013444927376760564,0.006131049276597039,0.006654192716149508,0.007430732446750324,0.0007142719252524083,0.0,0.0038998644253139697,1.2036446359576799e-05,0.002019983796921415,0.002455832791790718,0.007543247800078527,0.00026343981095172463,0.0009812411324754133,0.0,0.00013899243123033573,0.0,8.731424733439678e-05,0.0,8.232259480818836e-05,0.0003578429016252477,0.001019396076702667,3.038149024585377e-05,2.2779043280182233e-05,0.0036814853613557253,0.004098545648229229,8.009264486921265e-05,7.73296605227903e-05,8.76543812790277e-06,0.0,6.370669899105963e-06,0.000151840133709297,0.0016576472794491922,2.6064065472932468e-05,0.00025972412780685556,0.003164089541242608,0.00021510047071501067,0.001907606543302064,0.001172739783402142,0.0003003769245924725,0.0026068329855255196,0.0034043860898053087,0.0011819312852904584,0.0015794529670731204,7.598364279398763e-05,0.0010264027504255815,0.00044190568337225205,0.0030033453749458454,0.002383556411992431,4.28802517218639e-05,0.001803567716137881,0.0,0.001027189184108767,0.007968007395275464
331,0.0002573200120742467,0.0,0.013518432722218546,0.005970628360484712,0.004524922735557492,8.665905511299258e-06,0.004690011966783111,0.002686633995870544,0.011350246240923328,0.33759875788855914,0.24284202763794926,0.13228987198153014,0.01570633334462473,0.15557075729072503,0.08445342452762633,0.04123913402288732,0.052836561135537266,0.03652142816090119,0.0025204437231128485,0.005656261462133935,0.0,0.004948755000362648,0.0002648018199106896,1.6803192606595252e-05,6.674827587944003e-05,0.008758112571309791,0.0008598047040924407,0.0007808006875238268,0.0,0.014455212847954917,0.0,0.0,0.0,0.0,0.0025102412502069613,0.0,0.00011815023984498689,8.352315869400152e-05,0.00044194192555733786,0.0013676864883408113,0.0,0.0,0.0,0.0,0.0,0.002194371117532137,0.0002779489377662282,0.0,0.00012139279886624772,0.001582044770621304,7.935745521524666e-05,0.0008117153040833663,0.0047268593310596544,0.0005070879264625611,0.0002703467571043677,0.00018607824590240196,0.00012441381950425878,0.0022984576759646157,0.00015196728558797526,0.0028622450682599552,8.372949790211091e-05,0.00015961379975308723,0.0017308126312865649,0.00012716212579587225,0.0010637809583208461,0.0,0.0001710269991541097,0.0015942713409630605
332,0.004364543281720877,0.00428644544911712,0.018223134114324795,0.011885081454136907,0.009232110309850225,0.0009879132282881154,0.08044616481802958,0.032898828329062914,0.019719416273050468,0.02266556223743495,0.12887993727392233,0.08937562878351556,0.02440917764755033,0.08616940705089052,0.05503784601866851,0.054783780809859156,0.07909509972463526,0.0313679410957067,0.019943652790459374,0.00895735603559777,0.0019747440627760743,0.041090846198050625,0.011759608093306532,0.0009733849431391964,0.01467202667915993,0.036736956371111164,0.0018217225459161693,0.0023568128135157125,0.0008290091805090731,0.005041634550991269,0.04623965455199712,0.0031936865082696666,0.0024709758393473484,0.02088249821634378,0.005917760223892156,0.007337815002571449,0.005853500454034493,0.00018223234624145787,0.01897349439661287,0.008057162975869135,0.00023896494042945413,0.00032394857786574317,0.0,0.00020467512088624326,6.949821708115597e-06,0.0021583793821343773,0.004916012537841241,0.00014009435191701203,0.005809915815505531,0.005855701144802476,0.0016435346645894504,0.0039784630918946375,0.03347095075689583,0.0013145527775175947,0.0006304256293327382,0.0010741789649820477,0.0001435544071202986,0.011816429846946292,0.00040064102564102563,0.008603424680396541,0.0044423150275842175,0.0036646025453514926,0.010022047462805756,0.008852554036510316,0.0061855892779519245,0.010676048648812593,0.0023075805021003453,0.013645087065301488
333,0.00832578692913308,0.004798259831101254,0.021435899132967107,0.032894631249498436,0.03976543307710595,0.0029832379722647693,0.030413481645818554,0.00483842881663723,0.001248829222603809,0.00655971532469848,0.015972997472885254,0.10804818181144034,0.0010275171346950758,0.01630386096927349,0.062099984710634236,0.015466824383802816,0.0015517792213719554,0.012459049893673408,0.004040746801447525,0.0004826161657110867,0.0004677025411838071,0.006784313506697836,0.014564100095087927,8.761664716296097e-05,0.005707607288407966,0.008226897937501443,0.0023069110050772585,0.000922288060430829,4.093872496341101e-05,0.0036517102386879113,0.0010795250089960418,0.000822768869112585,0.00192187009727016,0.005350968662532243,0.0163646365758173,0.0164021747116303,0.0007291557659004905,0.0005087319665907365,0.00275804497986709,0.003592998167390382,6.039773219645544e-05,0.00012748944032135698,1.6278670808962284e-05,0.0,5.79151809009633e-06,0.00010235149753737798,0.005846974040238969,0.0001270623191805458,0.0034498139584780165,0.0027823700774650267,0.0003591969025532217,0.004755412191147617,0.04427691018967271,0.005258211110070379,0.0005752058661795057,0.0007837841266798144,0.0010335917312661498,0.0009429569952675346,0.00017269009725906278,0.0008511632564504823,0.00044190568337225205,0.0008795046108843582,0.014353419092755585,0.0016501503766069004,0.0008909840513854802,0.0002527473638449951,0.0021098465841594073,0.004648841641295647
